Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Assistant Manager Qa,Daman & Diu,,,8 Jun 2021,2.0,2.0,3.0,4.0,3.0,1.0,1.0,Free culture,Orthodox thinking
Technician,Gurgaon,,SCM & Logistics Department,2 Apr 2019,3.0,3.0,4.0,2.0,4.0,5.0,5.0,I'm very interested at working Panasonic company..,No problem
It Project Coordinator,Gurgaon,,Compensation & Benefits Department,8 Mar 2019,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Working atmosphere is good at Panasonic. very cool ..,late working hours
Assistant Manager,Gurgaon,,,2 Jan 2019,4.0,5.0,4.0,5.0,4.0,5.0,5.0,"its a great place to work, feel good to work here. i learned lot of things whether its professional or personal. found a genuinely nice person. 
Thanks to God.",As such nothing.
Assistant Manager Ehs,Jhajjar,,,0 Jun 2019,4.0,3.0,3.0,3.0,3.0,3.0,3.0,Free transport,Over stay.
Senior Software Engineer Testing,Gurgaon,,Quality Assurance and Testing Department,6 Aug 2018,2.0,3.0,2.0,3.0,1.0,1.0,3.0,"Other than salary appraisal, nothing much on the better side.",Monopoly of Managers an HOD's. They don't treat engineers as equals.
Senior Manager Spare Parts,Gurgaon,,SCM & Logistics Department,3 Jan 2019,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Innovation ...Latest technology.   Good environment 
Knowledge sharing and management intrraction.",Less Career growth and opportunities with in the organization
Billing Executive,Ghaziabad,,SCM & Logistics Department,2 Dec 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I like company rule,Late night work without extra benefits
Retail Manager,Vijayawada,,,1 Jan 2020,5.0,4.0,4.0,3.0,1.0,5.0,3.0,Have good communication with my Boss nd co-workers.. Have a great time with my team,No job security
Sales Executive,Jaipur,,Retail & B2C Sales Department,2 Feb 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Staff managment is so rude and all members In staff not good,Problem for staff managment
Warehouse Incharge,Ghaziabad,,Warehouse Department,8 Aug 2019,4.0,3.0,4.0,3.0,4.0,4.0,5.0,Fantastic experience..,Nill
Sales Officer,Adajan Surat,,Na Department,0 Sep 2019,3.0,1.0,2.0,1.0,1.0,2.0,1.0,Very bed experience in Panasonic,Not good
,,,,5 May 2018,3.0,4.0,2.0,4.0,3.0,3.0,3.0,,
,,,,,,4.0,2.0,4.0,3.0,3.0,3.0,,
Jr. Officer-operations,Bengaluru,Full Time,,0 May 2018,5.0,5.0,5.0,2.0,3.0,4.0,1.0,"The company is open to innovative and readily adopts latest technology,high quality products compare to competitors and my colleagues from bro. Various company background and south Indian and north Indian culture and I work happily in collaboration but one thing off role are are very suffered",No compensation  for off role employees no growth for off roles the work  pressures is moderate . I do receives a operation from managers. And colleagues hence senior folks like me have to guided step by step
Sales Executive,Gurgauan,Full Time,Delhi  Department,2 Apr 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Thanks for confirmation and review me
Team Leader is awesome and that are Trainer And Back Staff very supportable",None of these
Logistic Coordinator,Gurgaon,,SCM & Logistics Department,8 Mar 2019,4.0,5.0,5.0,5.0,5.0,4.0,3.0,More Learning,No monitor of work given to Employee by HR
Branch Service Manager,"Jaipur, Rajasthan",,Non Voice Department,9 Aug 2022,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Employee friendly atmosphere,Less growth oppertunities
Computer Operator Data Entry Operator,Goa,,Service Department,9 Aug 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Products quality & best services,Not support branding
Teamleader,Rajahmundry,,Division Department,7 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,3.0,The team is well organized and probably the best product team in Panasonic. Unfortunately we all have left or are about to,Worst work life balance..no management inclination to maintain work life balance. Every organization suffers from politics but here you will get to see a whole new level
Junior Sales Officer,,,,8 May 2020,3.0,3.0,2.0,2.0,2.0,2.0,2.0,"No job security, Lots of politices and Low salary if you are on third party pay role.",Third pay employees treated as chickens.
"Assistant Manager,Product Manager-LED/LCD/Plasma Business)- Marketing",Gurgaon,,Marketing Department,1 Dec 2018,3.0,1.0,3.0,2.0,2.0,3.0,2.0,,
Operations Officer,Gurugram,,,0 Nov 2019,1.0,1.0,3.0,2.0,2.0,3.0,2.0,,
Junior Sales Officer,Udaipur,,Retail & B2C Sales Department,9 Sep 2019,5.0,2.0,3.0,3.0,2.0,1.0,1.0,,
,,,,,,1.0,1.0,1.0,1.0,1.0,5.0,,
,,,,,,5.0,5.0,4.0,4.0,5.0,5.0,,
,,,,,,5.0,5.0,4.0,4.0,5.0,,,
Promoter,,Full Time,Retail & B2C Sales Department,0 May 2018,3.0,2.0,3.0,3.0,1.0,4.0,1.0,Excellent work culture and team members,Need little improvement in the compensation given to employees
Manager,Gurgaon,Full Time,,5 May 2019,5.0,2.0,3.0,3.0,1.0,4.0,1.0,Good,SUNIL KAUSHIK
Branch Commercial Head,Patna,,Accounting & Taxation Department,1 Oct 2019,4.0,5.0,4.0,4.0,4.0,5.0,5.0,Panasonic,great working experianc
Assembly Technician,Jhajjar,,Godgaw Department,2 Sep 2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,no,Career Growth
Sales Executive,Lucknow,,Retail & B2C Sales Department,9 Jul 2019,5.0,5.0,4.0,4.0,4.0,4.0,4.0,None,Learn how to improve My self
Sales Executive,Hyderabad,,Corporate Training Department,4 Apr 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I have joined this  company to earn more but I'm not getting incentives on time what ever has promised to me & salary also late for some times,All good
Sales Executive,Banjarahills,,Wp Department,4 Jan 2019,2.0,4.0,5.0,4.0,5.0,5.0,5.0,Working culture and Staff Motivation and Support.,Nothing to say for that
Area Sales Manager,Hyderabad,,BD / Pre Sales Department,8 Nov 2019,5.0,2.0,2.0,1.0,1.0,1.0,1.0,No cultures and not complete returns solid you can do completely buttering than can survive otherwise no life no future. 70% Hods are fake no working only buttering no results no financial growth only loss growth of loss.,Buttering and no future security's
Sales Team Leader,Ahmedabad,,Corporate Communication Department,4 Mar 2019,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Deputy Manager Finance Accounts,Gurgaon,,Accounting & Taxation Department,1 Aug 2018,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,
,,,,,,1.0,2.0,3.0,1.0,1.0,1.0,,
Branch Marketing Manager,Chennai,,Marketing Department,5 Oct 2021,5.0,3.0,5.0,5.0,5.0,5.0,5.0,"Positive Culture 
Opportunity to grow
Good structure and system",Work life balance
Assembly,Jhajhar,,,4 Mar 2019,4.0,3.0,5.0,4.0,5.0,5.0,2.0,Good job but not carrier growth,Personal growth  not a carrier growth for this company
Sr. Executive Manufacturing,Jhajjar,,Manufacturing Department,6 Nov 2018,5.0,5.0,5.0,4.0,5.0,5.0,5.0,"Love working with panasonic...
Looking for long working with such a reputed organisation...",No dislikes
Senior Sales Executive,Lucknow,,Retail & B2C Sales Department,9 Sep 2019,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Yse I working Panasonic India Pvt.ltd.,Yse
Area Service Manager,Indore,,Operations Department,8 Jun 2019,5.0,4.0,5.0,2.0,4.0,4.0,4.0,learning. innivation,Yes Best company
6 Year,Indote,,Enterprise & B2B Sales Department,3 May 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good company,Good
Customer Service Manager,Hyderabad,,Retail Store Operations Department,3 Mar 2018,5.0,4.0,4.0,4.0,5.0,3.0,4.0,Policy is much flexier,Can't even think of one good aspect. I must say...it is a great global company but in India it is beautifully mismanaged by top level management team.
Branch Technical Support,,,Service  Department,1 Nov 2019,5.0,5.0,4.0,3.0,5.0,4.0,5.0,Already mentioned above,Nothing
Head - Mobility Service,Gurgram,,Operations Department,6 May 2022,1.0,5.0,4.0,3.0,5.0,4.0,5.0,Not trust worthy in june they hire team of professionals which they think is a team of fools and in 5 months u got a call that your project is over and you can find new job,
Relationship Manager,Chandighar,,Artists Department,1 Dec 2018,1.0,3.0,2.0,4.0,3.0,1.0,2.0,,
,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,,
"Lasf (marketing ,sale's)",Varanasi,,,5 Jun 2019,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Hi,Selry
Branch Marketing Manager,Gurgaon/Gurugram,,Marketing Department,9 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great learning and innovation at the best,Nothing
Financial Planning Officer- IT,Gurgaon,,IT Department,5 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent Experience,Overall Experience is good
Area Sales Manager,Delhi,,BD / Pre Sales Department,0 Dec 2018,4.0,2.0,4.0,3.0,2.0,3.0,2.0,"salary not good ,travel policy not good, family life hell",work environment not good
Sales Analyst,Gurgqon,,Sales Support & Operations Department,9 Feb 2019,1.0,1.0,1.0,2.0,1.0,2.0,1.0,"Work life balance and learning something new in the organisation, but there is no job security.","Joined to learning new things and balancing for life and job security, but there is no job security. Although Japanese managment is well. But flutter peoples do all it at their own end."
Senior Logistics Executive,New Delhi,,SCM & Logistics Department,2 May 2022,3.0,3.0,2.0,2.0,3.0,2.0,3.0,Nothing exciting,no culture
Branch Marketing Manager,Gurgaon,,Marketing Department,8 Nov 2020,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Very good learning experience,Change in roles frequently
Deputy Manager Quality Assurance,Jhajjar,,Production & Manufacturing Department,8 May 2018,4.0,3.0,2.0,3.0,5.0,5.0,4.0,"If you've got the spark in you, you'll grow in Panasonic. There are N number of chances to move up on the ladder if you're willing to work hard here.","Salary structure is something they need to work on, there's no slab for salary. People are getting different salaries on the same level."
Area Service Manager,,,Construction Engineering Department,7 Sep 2019,5.0,5.0,5.0,5.0,4.0,4.0,4.0,Old timer boss. Never work with Mr Triveni.,Bad boss
Regional Training Manager,Chennai,,Corporate Training Department,5 Dec 2018,1.0,5.0,5.0,5.0,4.0,4.0,4.0,,
,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,
Sales Executive,ICHALKARANJI,Full Time,Sales  Department,0 Mar 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Goods salery  /yes,Yes
Service Trainer,Kolkata,Full Time,,3 Oct 2018,4.0,4.0,5.0,4.0,5.0,5.0,4.0,Organisation is employee friendly and always think for employees.,No such dislikes
Billing Executive,Chennai,Full Time,SCM & Logistics Department,8 Dec 2018,5.0,4.0,4.0,4.0,5.0,3.0,3.0,Good,Everything is good but some politics happening
Jr. Officer Audit Mobility,Gurgaon,,Compliance  Department,9 Feb 2019,4.0,5.0,4.0,4.0,4.0,4.0,4.0,"The company is open to new ideas , any feedback given is accepted and implemented.",Nothing as such
Team Leader,Delhi,,,5 Nov 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing...,Basically lots of politics..
Trade Marketing Coordinator,Surat,,Marketing Department,9 Dec 2018,1.0,1.0,4.0,1.0,1.0,1.0,1.0,No job Security,No job Security
Deputy Manager -finance,"Gurgaon/Gurugram, Haryana",,,3 Dec 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Working condition,Some of people
BRANCH CUSTOMER CARE HEAD,Bhubaneswar,,Non Voice Department,7 Dec 2018,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"Very good learning opportunities,good culture",Nothing now
Quality Analyst,Jahjjar,,Quality Department,5 Dec 2018,4.0,5.0,5.0,4.0,5.0,4.0,5.0,I am fine and good fill,Contrual  man power not pay role
Service Engineer,Doha- Qatar,,Software Development Department,8 Feb 2018,4.0,4.0,4.0,4.0,4.0,5.0,4.0,"Nice environment to work in NAS Panasonic.
Salary is also Good.",Career growth is limited
Assistant Sales Manager,Pune,Full Time,BD / Pre Sales Department,5 May 2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Not hood for career development and for job satisfaction.  It's very bad Organisation as handling by very bad people.,Working culture is very pathetic and bad.  No santity and logic from upper people.  Endless....
Sales,Durgapur,,,8 Aug 2020,4.0,5.0,5.0,4.0,5.0,5.0,3.0,Good work environment and Superior are really supportive,There is no option to promote from junior sale officer to Next level
Seles Executive,Mumbai,,home application  Department,8 Aug 2017,4.0,3.0,4.0,3.0,2.0,3.0,1.0,Its perceived as a good brand,"Work culture, monotony, one man show"
Deputy Manager,Gurgaon,,Marketing Department,2 Aug 2018,3.0,1.0,2.0,1.0,4.0,2.0,2.0,"Healthy work environment, worked lyk a family to accomplish the goals. Had a great experience,good coordination,got to learn many things,employees hlpful nd guiding nature hlpd me",There is nothing negative about the company. But there was more workload. But i got appreciated always
Back Office Executive,Delhi,,HR Operations Department,5 Jun 2018,5.0,5.0,4.0,5.0,4.0,5.0,5.0,"I am a part of team that markets reliable high_quality products and has a global client  base .As a result, i get to travel abroad especially to that us and canada .but on  site travel is completely dependant  on your project and client's  location mine is a us based clinet and they have some offices in Toronto hence i got",Compensation is decent .but growth is slow
Asm,Bellary,,,1 Apr 2018,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Its great experience with Panasonic with Panasonic,Nice appraisal
Sales Executive,Nagpur Bajaj Nagar,,Retail & B2C Sales Department,0 Oct 2018,5.0,4.0,5.0,4.0,3.0,4.0,4.0,Teammates,Work
Relationship Manager,Chennai,,Marketing Department,0 Dec 2019,5.0,4.0,5.0,5.0,1.0,4.0,4.0,Everything good company to work,Nothing everything is going well
Sales,"Nagpur, Maharashtra",,,5 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing is good to work there,Nothing to like there
Sales Analyst.,Guragaon,,BD / Pre Sales Department,2 Apr 2019,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,
Promoter,Kumbakonam,Full Time,"Operations, Maintenance & Support Department",1 May 2021,5.0,4.0,4.0,4.0,5.0,5.0,5.0,"Interest , work satisfaction,coordination team members,supportive for improve my knowledge,job securuty and compAny policies",Nil
Sales Executive,Beagumpet,,Hyderabad Department,6 Dec 2018,5.0,5.0,5.0,4.0,5.0,4.0,5.0,Simply goog,No Dislikes
Sales Manager,Thane,,Sales Department,2 Nov 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It's all good,It's all good
Branch Commercial Executive Or Accounts Receivable Executive,Gurgram,,Accounts Department,7 Nov 2018,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Never join on third party payroll.,Never join on third party payroll
Deputymanager,Mumbai,,BD / Pre Sales Department,1 Oct 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Quality products, Completely taking care of employees",No
Warehouse Manager,Ranchi,,SCM & Logistics Department,4 May 2018,5.0,4.0,4.0,4.0,4.0,4.0,4.0,"I love the fact that I am a part of a team that markets reliable,high quality products.another plus point is that my colleague come from various cultural background and we work happily in collaboration","Growth is very slow, the work pressure is very high sometimes,I have to work 12-14 hours."
Branch Team Leader-Sales,Ludhiana,,Market/Training/Sales Department,3 Feb 2018,3.0,3.0,3.0,3.0,3.0,3.0,3.0,The company is open to innovation and readily adopts latest technology. I love the fact that i am a part of a team that markets reliable.,"Compensation is decent,but growth is slow. The work pressure is very high. Managers do no value an individual's unique strengths, which is why i have take back my suggestions most of the times. Need system improvements as compared to other competition brands in market."
Fieldwork Technician,Adajan,,Technician  Department,9 Dec 2019,5.0,2.0,3.0,2.0,2.0,3.0,2.0,"Training ,office and environment",Late salary
AC OPRAITER,Delhi NCR,,AC Department,6 Aug 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good Company to work with..,None
Senior Engineer Production Aircon And Washing,Jhajjar,,Manufacturing Department,2 Dec 2018,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,4.0,4.0,5.0,5.0,4.0,,
BCC And Finance And Account,Aurangabad,,Accounts and Finance  Department,8 Dec 2018,4.0,4.0,4.0,4.0,2.0,5.0,4.0,Work environment is good,Everything is good
Store Manager,New Delhi,,SCM & Logistics Department,1 Oct 2018,4.0,4.0,4.0,3.0,1.0,3.0,2.0,"Over all good.
There is nothing to much good or bad.",Over all good.
Senior Executive,Gurgaon,,Quality Assurance and Testing Department,5 Jun 2018,3.0,3.0,2.0,3.0,2.0,2.0,3.0,"1. Cultural activities are plus point to keep the team motivated.
2. Quarterly parties + a trip.",No job security
Sales Executive,Moradabad,,Retail & B2C Sales Department,3 Aug 2018,4.0,4.0,5.0,5.0,4.0,5.0,4.0,I like my senior behaviour,No designation changed
It Consultant,Singapore,,Technology / IT Department,6 Apr 2019,4.0,3.0,3.0,3.0,4.0,2.0,3.0,Good place to work,Management was poor
Assistant Manager,Gurgaon,,R&D Department,6 Mar 2019,5.0,5.0,4.0,4.0,4.0,4.0,4.0,Travel,Work Environment
Area Service Manager,Patna,,Voice / Blended Department,8 Feb 2019,2.0,5.0,4.0,4.0,4.0,4.0,4.0,Compensation,"No family life, Job security, politics, bad work environment"
Deputy Manager Logistics,Gurgaon,,,3 Aug 2018,2.0,1.0,4.0,3.0,2.0,2.0,3.0,"Cooperative team mates, yearly apparaisal is average, work environment is good, open to innovation, high quality products, colleagues comes from various cultural backgrounds","Growth is slow, work pressure is very high I have to work 15-16 hours in a day"
Jr Officer- Mis,Gurgaon,,,4 Mar 2018,4.0,1.0,1.0,3.0,1.0,1.0,2.0,"As this company is having all updated things like SAP, wms system etc. So i most like this company.",Nothing here is dislike.
Executive In Material Control,Gurgaon,,Supply chain management  Department,5 Sep 2018,5.0,4.0,5.0,5.0,4.0,5.0,3.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Junior Spare Part Officer,Gurgaon,Full Time,Sparepart coordinator Department,0 Aug 2018,3.0,3.0,4.0,4.0,4.0,4.0,4.0,Career growth is very good and we can say that politics also play a vital role in this,Salary appraisal is not too good
Q.a Technician,Gurugram,Full Time,Quality Department,0 Aug 2018,3.0,5.0,4.0,4.0,5.0,5.0,5.0,Travel,provide right training and compensation ..
Quality Inspector,,,,2 Nov 2018,4.0,4.0,4.0,4.0,3.0,4.0,4.0,"still fallowing traditional culture , lack of innovation, poor communication between employee.  high job insecurity in this company.","Good team work with that I love the fact that I am a part of a team that markets reliable, high quality products and has a global client base."
Area Sales Manager,Patna,,BD / Pre Sales Department,4 May 2018,2.0,4.0,4.0,4.0,3.0,4.0,4.0,"Compensation is decent, but growth is slow. The work pressure is very high.","My work experience in panasonic is very good . It is one of the best company i have worked . Comapny staff, senior and teammates behaviour is very calm and good . Good salary packages and componsation.i am proud that i was the part of this company."
